gene_name	Adult_1	Adult_2	Adult_3	Infant_1	Spring_1	Spring_2	Spring_3	Spring_4	tHIO_1	tHIO_2	tHIO_3
AKR7A3	12.267152	12.182808	12.863816	8.975295	6.4304633	6.2280374	4.313667	5.224458	5.3509827	3.7116168	4.9371924
LOC100506730	5.2133493	6.6608977	5.8962193	5.547201	5.7285447	4.9479294	5.955213	6.167875	3.9586654	4.9746513	4.9878187
AKR7A2	10.586017	10.612642	10.847754	9.772868	10.000567	10.720267	10.067485	10.154589	10.804155	10.754917	10.383685
PQLC2	8.7283325	8.34843	8.494857	7.5602574	8.125435	8.425977	8.247239	8.386139	9.0139475	9.232039	8.206654
CAPZB	12.086234	11.8287115	12.225343	11.946994	11.619964	12.011248	11.63126	11.749627	12.502664	12.365537	12.002897
MINOS1	9.508805	8.927093	9.152799	8.892546	8.782814	9.513875	8.871935	8.759234	8.865556	8.661152	8.891389
NBL1	8.323773	7.8052874	9.2707615	6.9752946	6.54412	6.1405745	5.1933727	4.6939435	7.8166466	7.0479	7.5221553
HTR6	0	0.09104211	0	1.3508037	0	0	0	0	0	0	0
TMCO4	10.412128	10.035022	10.244695	8.212925	8.04662	7.9271708	8.197288	8.078608	8.513254	7.997019	8.248779
RNF186	10.048538	7.8052874	8.615559	8.158159	8.179206	9.392294	9.497947	8.579301	7.225452	9.281472	8.042727
OTUD3	7.468163	7.5504737	7.313831	7.754526	7.351475	6.1584964	7.675435	7.790805	6.686586	6.84912	6.8440833
PLA2G2A	13.786996	13.92017	13.288659	12.840485	5.1144357	5.278078	6.681038	4.746411	6.0879483	5.5596137	3.2997627
PLA2G5	4.2133493	4.178505	2.766936	5.6965785	4.2546134	4.8186464	4.1292424	5.771946	5.1285906	4.7820063	5.884725
PLA2G2D	5.8832006	4.5504737	4.6738267	4.935766	0	0	1.2547731	0	0	0	0
PLA2G2C	0.7539176	0.09104211	0	1.3508037	0	0.81864643	0	0	0	0	0
UBXN10	6.3538303	6.3764443	5.381646	6.672732	3.8216538	4.278078	4.6240067	5.068339	4.1285906	4.84912	3.2997627
CAMK2N1	11.49412	11.154437	11.802079	10.405182	11.0828085	11.293873	11.168161	10.978661	9.376518	11.033545	10.458512
MUL1	9.321874	9.1864395	9.455187	9.083254	9.112595	9.357805	9.161664	9.301	9.62755	9.444971	9.198616
FAM43B	1.7539176	3.898397	2.574291	4.225273	4.499726	5.066574	5.342236	4.3984876	8.23479	6.656475	5.259121
CDA	9.719702	4.178505	3.6738267	5.3204303	2.3070807	3.9885714	4.37025	3.3984876	5.6591053	2.974651	2.4517658
PINK1	11.031786	10.815556	11.1156645	10.543097	10.3014345	10.243862	10.389199	10.271092	11.1681185	10.703706	10.31719
DDOST	11.597446	11.465538	11.777464	11.396109	12.010242	12.57687	11.812875	11.9707575	12.843981	12.499519	12.482709
KIF17	4.7983117	3.9979327	3.936861	5.0877695	3.4997258	4.772843	2.2547731	3.5240185	3.2805936	2.974651	2.4517658
HP1BP3	10.996496	11.236338	11.269768	11.367147	11.265012	11.034786	11.3257885	11.491244	11.312915	11.034447	11.199287
EIF4G3	9.638088	10.042327	10.047707	10.157084	10.118112	8.512134	10.137416	10.225614	9.9698925	9.811753	10.191884
ECE1	11.362172	11.312025	11.197911	10.886079	11.003055	9.93499	10.869483	10.9106	10.448513	11.177591	11.333186
LOC100506801	2.7539175	2.091042	2.936861	0.76584136	0.49972585	1.8186464	0.66981065	0.9390559	1.9586655	0.3896887	1.7148002
NBPF3	6.0937676	6.0217795	6.258789	6.8638735	5.892043	5.8630404	6.0792017	6.0475802	6.1285906	5.4771514	5.684427
ALPL	6.1114697	7.0452385	5.4393616	7.166721	5.565815	5.066574	5.6921782	5.462618	7.168119	5.518972	3.1298378
RAP1GAP	9.04163	9.255949	9.835714	8.925713	9.934354	8.689012	8.288197	8.501298	8.035481	8.417595	9.368242
USP48	9.424574	9.5067835	9.3119	9.595564	9.397572	8.508644	9.45117	9.4208555	9.082787	8.564614	9.341726
LDLRAD2	3.213349	4.41297	1.7669362	4.8102355	3.3070807	2.8186464	3.9177382	4.582912	6.8413086	2.7116168	2.9371927
HSPG2	10.597838	11.323463	10.124488	12.618566	12.273689	9.64042	12.686967	13.601057	13.491752	12.548299	12.898229
CELA3A	0	0	0	0	3.5871887	2.1405745	3.2547731	2.260984	2.543628	4.2965794	3.5892694
LINC00339	7.020704	6.923932	7.061557	6.754526	6.44224	7.3104997	6.4899898	6.3653207	7.2440677	6.3896885	6.884725
CDC42	11.504206	11.180492	11.813719	11.142509	11.281495	12.130395	11.14605	11.217505	11.15711	10.956694	10.862005
WNT4	7.0393195	6.630201	6.8003592	8.092271	7.54412	7.6388254	6.8596354	7.251939	10.575214	7.6185074	8.812832
ZBTB40	8.938793	9.448594	8.838399	9.138706	9.459728	8.18059	9.241563	9.143627	8.706859	9.079686	9.051679
C1QA	11.795918	11.606742	11.187423	11.624211	8.928086	9.213109	3.1292422	2.7464108	0.95866543	10.308552	8.653399
C1QC	11.361248	11.037949	10.980041	11.234975	8.629009	9.030535	1.6698107	3.108981	0.95866543	9.584446	8.353839
C1QB	11.475871	11.324062	11.105115	11.323784	8.747653	8.993572	1.9917388	1.5240184	0.95866543	9.792701	8.3919325
EPHB2	9.987537	10.333025	10.27374	10.143052	10.219114	9.37898	10.428866	10.586514	10.799443	10.449033	11.120651
KDM1A	10.027713	10.072609	10.045385	10.273636	10.600389	10.455271	10.63343	10.634284	10.602522	10.459809	10.728821
LUZP1	10.739759	10.849265	11.171014	10.233447	10.079985	8.876638	10.093977	10.342068	10.059328	9.665813	9.89305
HTR1D	9.327564	8.533985	9.456934	5.0877695	0.49972585	0	2.4771657	2.260984	2.9586654	1.3896887	1.1298379
HNRNPR	10.09488	10.043783	10.282636	10.626152	10.607596	10.035393	10.691484	10.719596	10.06719	10.228892	10.478566
ZNF436	8.07133	7.8121414	8.226368	8.887375	8.7429	8.451642	8.169657	8.75604	9.061954	8.103934	8.066476
C1orf213	5.4818377	4.9979324	4.3518987	4.8951244	4.9259906	4.3422084	4.955213	4.8459463	5.8655562	5.144576	4.884725
TCEA3	9.589968	9.288259	9.220207	8.837304	8.750024	8.512134	8.000728	7.752837	9.62755	8.019045	8.956387
ASAP3	6.3538303	6.98586	6.258789	8.645425	8.281086	7.873929	8.561594	8.575681	10.646915	8.803317	8.994024
E2F2	7.54182	6.9490232	6.946845	6.5987315	7.26791	7.085433	6.879264	7.251939	6.740025	6.8654222	7.0723524
ID3	9.820006	9.26347	9.363126	9.684705	9.645658	10.657063	10.212843	9.184608	11.837482	10.688897	8.990925
RPL11	13.606057	13.462002	13.662985	13.100394	13.091365	13.910578	13.588767	13.163509	14.30199	14.136413	14.062883
TCEB3	8.890908	9.121709	9.124488	8.99466	9.279446	8.722528	8.929554	9.052798	8.912862	8.769067	8.997116
LOC100506963	3.660808	3.6760044	4.3518987	3.0877693	1.821654	3.9061093	2.6698108	3.108981	2.543628	3.3896887	3.1298378
PITHD1	9.348242	9.030622	9.2507515	8.972856	9.099639	9.189334	9.216705	9.224458	9.22076	9.395313	9.327055
LYPLA2	9.616555	9.260967	9.672323	8.720037	9.439305	9.539745	9.569167	9.454756	9.978256	10.518971	10.152205
GALE	10.221523	9.86088	10.833698	8.630028	10.281905	11.277566	10.606448	10.496519	9.5585785	10.925936	10.308502
HMGCL	10.365865	10.102269	10.419781	9.3638935	10.134537	10.999177	10.516868	10.132582	10.518998	10.947152	10.340509
FUCA1	11.532406	11.183799	11.856386	10.233447	10.231045	10.398905	9.714205	9.80479	9.662569	10.227317	9.705377
CNR2	1.33888	3.260967	1.7669362	3.3508039	0	0	0	0	0	0.3896887	0
PNRC2	6.2930765	6.068322	5.9763894	5.6965785	6.382369	6.388502	6.062128	5.961424	5.4822273	5.0901284	6.0124807
SRSF10	5.5612726	5.705752	5.6738267	6.2576942	5.9426694	5.546567	5.7359	6.167875	4.1285906	5.434083	5.4873896
MYOM3	7.0937676	7.068322	7.5807176	6.4382668	10.283543	8.600006	10.857162	10.664422	8.225451	11.121856	10.749141
IL22RA1	10.621196	9.78801	10.891704	8.582825	10.034029	9.872572	10.325341	10.3378	8.14849	10.623308	9.478566
IL28RA	8.464724	8.657096	9.172077	6.9655137	8.027203	7.6951632	8.137416	8.454756	5.9586654	7.665813	6.9371924
GRHL3	2.0758455	2.091042	2.936861	1.7658414	3.4066164	2.4036088	4.1933727	3.7464108	4.2805934	1.9746512	1.1298379
C1orf201	7.7081137	6.8459296	7.7781634	6.8319306	6.975459	6.7012897	6.9082155	6.939056	6.6310906	7.0901284	7.279585
NIPAL3	9.225593	9.446393	9.493155	9.448836	9.405113	8.903455	9.161664	9.606168	8.958666	8.773393	9.051679
RCAN3AS	1.33888	1.6760045	0.7669362	1.7658414	1.821654	3.4036088	0	1.5240184	1.9586655	0.3896887	1.1298379
RCAN3	6.508805	7.0335565	7.2015643	7.373172	8.876936	8.480425	8.137416	8.430909	5.713553	7.4557776	7.4336185
C1orf130	8.249773	6.5828953	5.936861	7.051244	8.991579	9.407361	8.927198	8.986179	7.434399	9.15124	8.1466465
SRRM1	9.388728	9.6417885	9.73848	9.660659	9.765341	8.761161	9.746626	9.764014	9.380731	9.6866045	9.595405
CLIC4	9.51713	9.782785	8.903927	11.170451	10.484144	10.872572	10.5293455	11.2502365	10.476335	9.79483	10.176962
RUNX3	8.498752	8.606742	8.775365	8.380551	3.3070807	3.725537	0	0.9390559	4.2805934	4.7820063	3.7148004
SYF2	10.170715	9.988888	9.934354	9.404277	9.424539	9.467902	9.624007	9.472385	9.4180975	9.332203	9.429046
C1orf63	9.639614	9.343707	8.474296	8.720037	9.472706	9.489303	9.104439	8.339935	8.06719	8.893515	8.141065
RHD	0	1.6760045	1.3518987	2.5731962	2.9591575	0.81864643	2.6698108	1.9390559	1.9586655	0.3896887	2.7148004
TMEM50A	10.819334	10.569812	10.865626	10.25569	10.263768	10.834062	10.186496	10.157014	9.9698925	9.845016	9.837197
TMEM57	9.144087	9.048144	9.072998	8.49716	9.060059	8.232274	8.773098	8.720416	8.797869	8.656475	8.54769
LDLRAP1	9.1048565	9.110633	9.3119	9.013769	9.329449	9.06182	8.793932	8.736717	9.225451	9.490351	9.615667
MAN1C1	8.141934	8.533985	7.7612896	8.760195	7.1290827	6.7012897	6.991739	7.6601553	9.040814	8.216237	8.036728
SEPN1	10.082593	10.139529	10.055802	11.221683	11.016411	9.728539	10.703234	11.253639	12.23479	11.361232	11.497252
FAM54B	10.170715	10.012883	9.755621	9.827888	9.585862	10.290321	9.69495	9.577492	10.497824	10.236746	9.737168
LOC646471	7.2133493	7.3102107	6.685799	5.6965785	6.1579375	6.0281	6.4642267	6.3653207	5.6591053	5.84912	4.9878187
C1orf135	5.146235	4.5504737	4.7669363	3.7658415	5.2546134	4.9479294	5.4771657	5.462618	5.7660203	6.0043983	5.9371924
PAQR7	11.159591	9.8358755	10.051182	8.731626	9.938518	10.093607	10.447887	10.393355	9.785213	11.0532465	9.842364
STMN1	10.3463745	10.0452385	9.775365	11.14522	11.344824	11.936614	11.176614	11.46751	11.960073	11.290556	11.756916
PAFAH2	9.5676985	9.459549	10.068433	8.648484	9.462622	9.645195	8.987224	9.103963	8.046128	8.836772	8.718553
EXTL1	4.001845	2.898397	0	4.5731964	5.084688	5.0281	4.917738	5.553766	8.804155	6.0901284	6.060575
SLC30A2	3.0758455	4.2609673	4.3518987	9.018507	6.866048	6.9683933	7.588674	7.390267	4.6591053	8.729539	4.884725
TRIM63	3.0758455	4.614604	3.0888643	3.225273	2.0846884	2.4036088	2.2547731	2.260984	4.7660203	1.9746512	2.4517658
PDIK1L	6.893469	6.9736853	7.250752	7.1408806	7.2546134	6.7134643	6.9735913	7.088803	6.206593	5.5596137	6.5221553
FAM110D	5.9437423	6.6760044	5.193201	5.2894034	3.2001655	3.278078	1.6698107	1.9390559	5.6025214	0.3896887	2.7148004
ZNF593	8.5676985	7.8121414	7.8962193	6.8847823	7.5276318	8.491072	7.5277915	7.5972676	8.46646	8.661152	8.3919325
CNKSR1	9.030042	8.759927	8.661754	7.3204303	8.870413	8.290321	9.027363	8.590108	6.912862	9.266206	8.66122
CEP85	6.913789	6.98586	7.1592536	7.3805513	7.300626	7.2698574	7.824629	6.9163356	6.573375	7.1841044	7.2383623
SH3BGRL3	11.257246	10.998684	11.441129	10.599522	10.929132	11.475518	10.791991	10.621173	12.116644	11.129469	11.3724165
UBXN11	6.963371	7.3764443	6.5218234	7.166721	7.0996385	7.4333563	7.600548	7.287784	8.316217	7.8654222	7.7951736
CD52	8.844029	8.653284	8.891057	8.158159	2.0846884	0	0.66981065	1.5240184	1.9586655	0	2.7148004
AIM1L	9.708114	8.683499	10.093366	4.9752946	6.639277	6.244911	8.005201	7.186983	3.543628	7.608857	5.884725
ZNF683	3.33888	0.09104211	0	2.3508039	0	0	0	0	0	0	0
DHDDS	8.784585	8.805287	9.033723	8.6697235	8.814876	8.829874	8.809362	9.096403	9.543628	8.901442	8.94041
HMGN2	9.42811	9.444189	9.254776	10.468014	9.584535	10.359743	9.604976	9.778259	10.895304	10.121008	10.079664
RPS6KA1	11.900167	11.706672	12.549729	10.014955	10.779917	11.27859	11.062665	10.977975	8.877528	11.045219	10.02617
ARID1A	10.246772	10.515208	10.542546	10.851977	10.911766	8.906109	11.20314	11.082439	10.845886	11.289045	11.154978
PIGV	8.269617	8.079727	8.336792	7.748835	8.220825	8.491072	7.829682	7.8459463	7.8775287	7.8895345	8.157743
ZDHHC18	9.100431	9.455176	9.5301485	8.987429	8.338929	7.6703954	8.489989	8.2290745	9.405748	9.147912	8.969042
SFN	10.9068365	10.325859	11.275722	7.7937474	7.9343543	8.176198	6.898629	6.6533012	6.168119	6.2965794	8.024655
GPN2	8.415695	8.275917	8.766936	7.520729	8.3700905	8.758225	8.133335	8.305378	8.077606	8.632863	8.066476
GPATCH3	7.6846547	7.5088944	7.7612896	7.5731964	7.971401	8.318492	7.9690185	7.950283	7.7788444	8.216237	7.975328
NR0B2	10.605666	9.666581	10.351899	7.5731964	9.632868	10.02444	9.893812	9.579301	9.267005	10.425862	9.965888
NUDC	9.513805	9.25846	9.161399	9.194201	9.386947	9.29438	9.477165	9.363222	9.501698	9.439537	9.946821
C1orf172	8.633501	8.235701	8.649579	7.1233935	8.764169	9.083089	8.573692	8.0989275	7.573375	9.250775	9.124191
TRNP1	7.180182	6.791482	6.7094507	7.7992644	8.904867	8.740487	7.6064487	7.713843	9.187484	8.790568	9.796949
FAM46B	6.8519497	5.4833593	4.624917	8.420477	5.084688	5.7959266	5.917738	7.108981	5.6025214	7.1039343	4.9371924
SLC9A1	11.119693	11.035022	11.455624	9.192106	10.173035	8.676627	9.895018	9.9628105	9.994839	9.891526	9.816339
WDTC1	10.416586	10.473666	10.803797	10.372247	10.271215	9.524279	10.193373	10.360068	10.340208	10.327798	10.396625
TMEM222	9.2296505	9.021779	9.533465	8.666708	9.157937	9.915361	9.1495905	9.245117	10.331531	9.957644	9.593362
LOC644961	4.0758457	3.4129703	3.854399	2.3508039	3.0846884	3.725537	3.9917388	3.7464108	3.543628	3.7116168	4.0367284
SYTL1	7.33888	7.6909547	6.946845	7.0877695	6.0543146	5.066574	6.313667	4.8459463	5.1285906	6.2225785	6.6533995
MAP3K6	7.146235	7.7130938	6.7327204	8.347042	7.4363637	6.8410144	7.3909097	8.005145	9.22076	8.004398	8.000202
FCN3	0.7539176	1.6760045	2.0888643	2.0877693	0.49972585	2.4036088	0	1.5240184	0.95866543	0	1.7148002
GPR3	2.9238424	2.6760044	1.7669362	2.9357665	1.821654	2.8186464	3.1292422	3.3984876	3.7660203	3.1970437	3.2997627
WASF2	11.133296	11.236338	11.274731	11.388808	11.181403	10.341228	11.187972	11.222144	11.502664	11.198653	11.342334
AHDC1	8.217442	8.3671665	8.317683	9.362031	8.959158	7.483982	9.118959	8.950283	10.30074	9.967117	9.615667
FGR	6.3538303	6.8724017	5.8962193	8.373172	0.49972585	0	0	0	0	0.3896887	0
IFI6	9.034688	9.494054	8.794842	9.11457	8.796642	8.818646	8.005201	7.759235	10.391208	8.845016	9.462993
FAM76A	7.102646	7.209983	7.176327	7.1408806	6.7476535	7.302462	6.809362	6.5972676	6.38493	6.764728	6.3196626
STX12	10.047389	10.381061	10.483756	9.483518	9.5805435	10.052266	9.63126	9.663569	9.024755	9.065646	8.6920805
PPP1R8	9.113667	9.009905	9.317683	9.253681	9.377777	9.9633045	9.399431	9.448831	9.723537	9.579514	9.613653
C1orf38	9.381452	9.837556	9.331085	8.626928	4.7476535	5.278078	3.3702505	2.5240185	3.9586654	5.434083	4.0367284
RPA2	8.630434	8.421959	8.780956	8.839983	8.459728	9.498127	8.437995	8.611482	9.276078	8.733985	9.179687
SMPDL3B	9.792836	9.538125	10.237595	7.5140343	9.455376	9.9127245	8.852205	9.103963	8.087949	9.471838	9.2305
XKR8	7.820007	7.9175906	8.20988	7.6606593	7.7091794	7.761161	7.342236	7.611481	8.645166	8.444971	8.095622
EYA3	8.84138	8.594868	8.95676	8.85065	9.095916	7.9835534	8.998486	8.646415	8.077606	8.656475	8.898022
LOC653566	9.549957	9.233149	9.771156	9.096758	9.129083	9.634029	9.022958	9.198799	8.912862	9.04074	9.16326
PTAFR	7.9036646	7.791482	7.4673758	8.623822	5.143582	4.3422084	4.576701	4.3984876	2.9586654	5.4771514	5.339291
DNAJC8	9.5676985	9.450791	9.631123	9.7345085	9.68955	10.515614	9.676838	9.896158	10.536095	10.530519	10.257833
ATPIF1	11.484387	10.9881315	11.381186	10.474925	10.943706	12.0504675	10.999607	10.835388	10.962886	11.222579	11.132653
SESN2	9.716813	9.369492	9.441129	9.283511	10.319107	9.832666	10.374578	10.241694	10.00579	10.728425	10.072352
MED18	8.956041	8.598837	8.577508	8.092271	8.499726	9.65785	8.153626	7.9943385	8.280594	8.865422	8.469687
PHACTR4	9.445661	9.355485	9.6373005	9.354556	9.787438	9.271917	9.652804	9.609713	8.804155	9.569598	9.7260275
RCC1	9.386912	8.859226	9.102326	8.7630205	9.219114	9.52773	9.497947	9.386139	9.539866	9.753823	10.118523
SNHG3	8.719702	8.521495	7.827632	7.6787305	8.241193	9.433356	8.444598	8.242837	8.298515	8.235179	8.812832
TRNAU1AP	8.011306	7.8525934	7.643453	7.737385	7.4304633	8.573534	7.5277915	7.3819995	8.118537	7.9053884	7.581049
SNHG12	8.277479	7.727667	7.649579	6.9655137	7.3945436	8.171793	7.804237	7.632543	7.5436277	7.6470766	7.6216908
SNORD99	3.5612724	2.6760044	0.7669362	1.7658414	2.3070807	2.8186464	1.9917388	1.9390559	0	0.3896887	1.1298379
SNORA61	4.8832006	5.4833593	4.4673758	4.225273	4.2001657	4.9061093	4.254773	4.462618	5.1285906	4.7820063	4.2997627
SNORA44	3.0758455	2.898397	3.4673758	2.9357665	2.0846884	2.6260014	2.6698108	2.7464108	3.543628	0.3896887	2.4517658
SNORA16A	3.33888	3.091042	2.936861	1.7658414	2.4997258	2.6260014	2.9917388	3.260984	3.2805936	3.1970437	1.7148002
RAB42	4.6118984	3.091042	3.4673758	4.8102355	5.5871887	7.037815	6.991739	6.98345	6.9359455	7.423112	4.8302774
TAF12	8.17177	7.911221	8.33299	7.8585987	7.623847	8.219526	7.9365973	7.7006073	8.859532	8.157873	8.358657
RNU11	1.33888	2.091042	0	1.7658414	0	0	0	0	0	1.9746512	0
GMEB1	7.1885457	7.385663	7.453437	7.2656875	7.4363637	6.9479294	7.2089696	7.224458	6.5436277	7.3669686	7.442721
YTHDF2	9.442168	9.578882	9.681321	9.46107	9.674651	9.702817	9.681038	9.561108	9.192286	9.3896885	9.637632
EPB41	9.718259	10.01882	10.427823	9.416893	9.821654	8.494603	9.733206	9.609713	7.90118	9.320426	9.703485
TMEM200B	5.6365604	5.705752	5.916683	7.335697	6.857278	6.9479294	7.424698	7.305378	9.602522	7.5596137	8.994024
SRSF4	10.668303	10.555588	10.37149	10.321389	10.411118	9.804488	10.484393	10.298805	9.865556	10.281472	10.477459
MECR	7.495384	7.1995664	7.60614	7.6113315	8.015426	8.302463	7.767843	7.857919	8.82903	8.131156	8.358657
PTPRU	4.963371	5.517307	3.766936	6.1233935	8.058146	5.749384	7.4445977	5.98345	9.113483	8.019045	9.084034
MATN1	0	1.0910422	0	0	1.0846884	1.8186464	3.2547731	1.5240184	2.9586654	1.9746512	1.1298379
LOC100129196	4.001845	5.091042	4.4107924	3.7658415	3.9591575	4.772843	4.5277915	4.260984	4.7660203	4.7820063	3.7148004
LAPTM5	11.351039	11.420838	11.43005	11.150085	8.716472	8.749384	6.8497195	5.8932524	3.7660203	8.67046	7.9878187
SDC3	10.34544	10.454082	9.850415	11.686566	10.95967	9.9721985	11.241089	11.874958	13.074684	12.096617	12.06905
PUM1	9.694965	9.714924	9.864968	10.103463	10.492664	9.499885	10.2743635	10.224458	9.363807	9.5869055	10.067947
NKAIN1	2.33888	1.6760045	0	4.4096975	2.0846884	2.1405745	0	0.9390559	3.7660203	0.3896887	0.12983781
SNRNP40	8.734057	8.745678	9.019602	8.80476	8.9895735	9.907434	9.057828	8.994338	9.832109	9.632863	9.623693
ZCCHC17	8.196861	8.204784	8.381646	8.660659	8.546849	9.28217	8.499534	8.520256	9.280594	8.928847	8.864548
FABP3	5.3085065	6.178505	5.0148635	6.273636	6.7943463	7.4910717	6.991739	6.8932524	9.294056	7.539436	7.676732
SERINC2	11.727256	11.5329485	12.037815	10.018507	12.188195	11.791626	11.423863	11.368986	10.821302	11.690042	11.933565
TINAGL1	10.676502	10.244594	10.661754	10.753105	11.760351	11.844132	11.360246	11.873853	13.253286	12.098342	12.56264
HCRTR1	0	1.0910422	0	3.3508039	0	0	0	2.260984	0.95866543	0	0
PEF1	10.028878	9.952129	10.132165	9.893836	10.146284	10.777199	9.929554	10.057997	11.232461	10.889535	10.7138605
COL16A1	9.96945	10.21387	8.775365	10.499704	10.839576	9.676627	11.22392	11.760033	14.194979	11.274622	12.174915
BAI2	8.26567	8.068322	7.870224	8.02323	7.8616695	7.1761985	8.52156	8.947485	10.609717	9.474497	8.7916155
SPOCD1	2.5612724	3.260967	2.0888643	0	2.8216538	3.725537	4.1933727	3.6394956	4.8655562	4.3896885	4.129838
PTP4A2	11.3463745	10.957548	11.371026	10.869784	11.229346	11.223788	11.016878	11.212852	10.128591	10.3583555	10.678659
KHDRBS1	10.868311	10.88627	11.096732	11.063331	11.223387	10.57019	11.265534	11.315724	11.30407	11.13284	11.188506
TMEM39B	7.5154686	7.448594	6.956761	7.666708	7.623847	7.350028	7.793932	7.6533012	8.426271	8.097048	8.284656
KPNA6	9.739759	9.962947	9.970284	9.960598	9.934354	8.841014	9.928377	9.919195	9.921561	9.84707	9.830277
TXLNA	9.605666	9.742094	9.669312	10.078724	9.967331	9.136059	9.952899	9.817107	10.474365	10.067409	10.4741335
CCDC28B	5.180182	4.9979324	3.574291	7.1495457	6.9591575	8.494603	7.062128	7.438902	9.953019	8.235179	8.429046
IQCC	4.5612726	5.517307	5.6738267	5.8102355	5.892043	6.505147	5.879264	5.797037	6.9810333	6.7820063	6.4336185
DCDC2B	4.7983117	5.4833593	3.574291	4.8951244	4.499726	4.278078	4.6240067	4.026519	4.2805934	5.0901284	4.451766
TMEM234	6.0758457	6.0452385	6.033723	6.3204303	6.510953	7.057051	6.313667	5.939056	7.3509827	6.84912	7.1185226
EIF3I	11.159059	10.977501	11.098413	10.821124	11.056711	11.986378	11.039408	11.114606	11.571534	11.373395	11.482433
MTMR9LP	6.548333	7.645631	5.4948564	6.99466	6.7476535	7.008471	6.612325	6.4782147	8.759565	7.1039343	7.0487013
FAM167B	5.508805	4.4833593	4.0888643	5.9155884	4.2001657	5.1761985	3.6698108	3.7464108	4.6591053	3.5596137	5.41524
LCK	8.642661	8.533985	8.891057	7.350804	3.0846884	3.5190861	2.4771657	1.9390559	0.95866543	1.3896887	3.4517658
HDAC1	10.985139	10.8358755	11.208843	10.671228	11.217402	11.334839	11.043763	10.862384	10.703499	11.31153	11.418127
MARCKSL1	10.574894	10.298057	10.379805	11.009015	12.217402	12.107512	11.163166	11.212269	12.59393	11.903417	12.855204
LOC100128071	5.820007	5.734898	4.1592536	4.4096975	4.4539223	4.278078	5.342236	4.186983	7.2440677	5.518972	5.884725
TSSK3	5.9238424	6.7775426	5.0888643	5.225273	4.669651	4.066574	5.8596354	4.746411	3.9586654	4.711617	3.7148004
BSDC1	10.358471	10.353137	10.621804	9.954431	10.136351	10.214181	10.170652	10.201151	11.099495	10.749438	10.609618
ZBTB8B	0.7539176	0.09104211	0	0	1.4997258	0.81864643	0	1.5240184	4.7660203	1.3896887	1.1298379
ZBTB8A	6.383274	6.7492537	6.6976733	7.166721	7.448093	7.7012897	7.0096607	7.287784	8.035481	6.8159533	7.1071177
